text,label
"RT @funder: BREAKING: Stanford study estimates Trump rallies resulted in over 30,000 COVID-19 cases and “more than 700 deaths.” No words. V…",1
@johnpavlovitz Over 9.4 million cases and over 236k deaths from Covid-19 in the US. That’s not pro-life at all. He’s pandering for votes.,1
"RT @JoeBiden: Every single American deserves access to regular, reliable, and free COVID-19 testing. Period.",1
"RT @Colombialvarado: TE ODIO COVID-19.

Qué partido hermoso nos estamos perdiendo en El Campín.",1
"Covid-19 evictions means cats and dogs can be separated from families, compounding the loss https://t.co/DHeXpRmmHu via @nbcnews",1
RT @ShehuSani: If those who kept Cartons of Indomie said they were expecting second wave of Covid-19;What are those who kept sacks of India…,1
"RT @funder: BREAKING: Stanford study estimates Trump rallies resulted in over 30,000 COVID-19 cases and “more than 700 deaths.” No words. V…",1
"RT @funder: BREAKING: Stanford study estimates Trump rallies resulted in over 30,000 COVID-19 cases and “more than 700 deaths.” No words. V…",1
@johnpavlovitz Over 9.4 million cases and over 236k deaths from Covid-19 in the US. That’s not pro-life at all. He’s pandering for votes.,1
"'Trump Is KILLING Americans': As US Cases Top 9 Million, Stanford Study Ties President's Rallies to Covid-19 Spread | Common Dreams News https://t.co/qW2FGnwd4O",1
"RT @PGHCityPaper: Allegheny County is reporting 174 new cases of COVID-19, bringing today's total in Pennsylvania to 2,510.

https://t.co/G…",1
@spigiel @GOP @FLOTUS Agree. Covid-45 a lot more difficult to treat than STDs.,0
4 mmdd costará a Amazon mantenerse en pie ante el Covid-19 https://t.co/h0WKs8gYHP,0
"RT @thehill: 18 Trump rallies have lead to 30,000 COVID-19 cases, 700 deaths: study https://t.co/uJgrQzz1Hb https://t.co/jaAz61Q872",0
"@realDonaldTrump A dream of death, first COVID-19 then our planet.",0
China diz que carne de porco do Brasil está contaminada com COVID-19 https://t.co/zVrP1SeabH,0
Este 1 y 2 de noviembre panteones públicos y privados de la Ciudad de México permanecerán cerrados a fin de evitar conglomeraciones ante a la alza de número de contagios por COVID-19.,0
China diz que carne de porco do Brasil está contaminada com COVID-19 https://t.co/zVrP1SeabH,0
Este 1 y 2 de noviembre panteones públicos y privados de la Ciudad de México permanecerán cerrados a fin de evitar conglomeraciones ante a la alza de número de contagios por COVID-19.,0
"@realDonaldTrump So that we can have more COVID-19 deaths, which you will be responsible for, murderer!",0
"RT @KonbiniFr: Ce casque de cosmonaute est censé protéger du Covid-19.

👉 https://t.co/5Z9rPV9HqG https://t.co/GfXlrZcxQ6",0
"RT @KonbiniFr: Ce casque de cosmonaute est censé protéger du Covid-19.

👉 https://t.co/5Z9rPV9HqG https://t.co/GfXlrZcxQ6",0
"RT @RTultimahora: ÚLTIMA HORA
El covid-19 se ha cobrado ya tantas muertes entre sanitarios como la Primera Guerra Mundial
 https://t.co/xAQ…",0
"RT @Rachael_Swindon: The number of nurses who have died of Covid-19 is now equal to those who lost their lives in the First World War. 

A…",0
"RT @PMar7inezz: Cristiano Ronaldo dio positivo de covid-19 , se cortó el pelo, se aisló durante 19 días, tuvo algunas pruebas negativas y s…",0
"@oscarcallest Es un video muy bien realizado. Sin embargo, no entiendo la relación forzada entre la muerte del señor y la política del voto. El cuidado ante la COVID-19 es meramente consciente y es una decisión personal, sin que tenga que ver que seamos de un partido u otro.",0
There were 0 new cases of COVID-19 in the United States yesterday (10/31/2020),0
There were 0 new cases of COVID-19 in the United States yesterday (10/31/2020),0
"A yo..ALL THESE PS5 ARE SHIPPING OUT 10/12 FROM JAPAN.TRUMP SAY COVID-19 COME FROM CHINA.CHINA AND JAPAN IS LIKE,BLACKS AND WHITES IN https://t.co/EvaDHUeI8b going on",0
"O mais novo discípulo de Hitler chama-se Aécio Neves, depois de ser acusado de desvio de dinheiro e corrupção quer obrigar o povo tomar uma vacina que nunca foi testada, Aécio Neves quer matar o povo, já que não conseguiu pelo COVID-19 tenta matar o povo com a vacina.",0
"O mais novo discípulo de Hitler chama-se Aécio Neves, depois de ser acusado de desvio de dinheiro e corrupção quer obrigar o povo tomar uma vacina que nunca foi testada, Aécio Neves quer matar o povo, já que não conseguiu pelo COVID-19 tenta matar o povo com a vacina.",0
@PacoBenito5 Múltiples casos de COVID-19 en el plantel de Tampa Bay hicieron que la liga decidiera no jugar la final y no tener un campeón este año.,0
"RT @funder: BREAKING: Stanford study estimates Trump rallies resulted in over 30,000 COVID-19 cases and “more than 700 deaths.” No words. V…",0
@PacoBenito5 Múltiples casos de COVID-19 en el plantel de Tampa Bay hicieron que la liga decidiera no jugar la final y no tener un campeón este año.,0
@BreesAnna What's in that box? Let me guess . . . lots of COVID-21 applicators?,0
@ErrolWebber But how else are they going to claim more covid-19 deaths?,0
"RT @RTultimahora: ÚLTIMA HORA
El covid-19 se ha cobrado ya tantas muertes entre sanitarios como la Primera Guerra Mundial
 https://t.co/xAQ…",0
